protein,kidneyTisue1,kidneyTisue2,kidneyTisue3,kidneyTisue4,kidneyTisue5,kidneyTisue6,kidneyTisue11,kidneyTisue12,kidneyTisue13,kidneyTisue14,kidneyTisue15,kidneyTisue16,kidneyTisue19,kidneyTisue20,kidneyTisue21,kidneyTisue22,kidneyTisue23,kidneyTisue24,kidneyTisue29,kidneyTisue30,kidneyTisue31,kidneyTisue32,kidneyTisue33,kidneyTisue34
P31937,0.829856613,0.678762599,0.715777566,1.120129404,1.032060587,0.39936486,0.960880911,0.616996063,0.89426352,0.455244722,1.19073084,0.486017939,0.801933518,0.644033685,0.746709502,0.995200608,1.085074841,0.558242735,0.928783153,0.522520214,0.865865379,0.587783245,1.167388523,0.342473616
O75821,0.960880911,0.540381474,0.746709502,1.167388523,0.540381474,0.540381474,0.540381474,0.995200608,0.715777566,0.540381474,0.829856613,1.085074841,0.928783153,0.540381474,0.89426352,1.19073084,0.540381474,0.540381474,0.865865379,1.032060587,0.540381474,0.540381474,0.801933518,1.120129404
Q07020,1.167388523,0.587783245,0.89426352,0.847860996,1.120129404,0.801933518,0.504269076,0.678762599,1.085074841,0.504269076,1.032060587,0.995200608,1.19073084,0.644033685,0.847860996,0.928783153,0.455244722,0.746709502,0.558242735,0.715777566,0.342473616,0.616996063,0.39936486,0.960880911
P14635,1.120129404,0.558242735,0.801933518,0.558242735,0.995200608,0.558242735,1.19073084,0.558242735,0.829856613,0.558242735,0.960880911,0.558242735,1.085074841,0.865865379,0.746709502,0.558242735,1.032060587,0.558242735,1.167388523,0.558242735,0.89426352,0.558242735,0.928783153,0.558242735
Q92900,0.801933518,1.167388523,0.746709502,0.995200608,0.89426352,0.960880911,0.829856613,0.928783153,0.678762599,1.085074841,0.715777566,1.032060587,0.522520214,1.19073084,0.865865379,1.120129404,0.522520214,0.522520214,0.522520214,0.522520214,0.522520214,0.522520214,0.522520214,0.522520214
P62826,0.455244722,0.960880911,0.644033685,1.085074841,0.558242735,1.120129404,0.522520214,0.616996063,0.715777566,0.746709502,0.39936486,1.167388523,0.486017939,0.928783153,0.587783245,1.032060587,0.678762599,0.89426352,0.801933518,0.829856613,0.865865379,0.995200608,0.342473616,1.19073084
Q8IUR0,1.19073084,0.616996063,0.616996063,0.616996063,1.120129404,0.616996063,0.89426352,0.616996063,1.032060587,0.616996063,0.995200608,0.616996063,1.167388523,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063,0.928783153,0.616996063,1.085074841,0.616996063,0.960880911,0.616996063
Q9NP97,0.587783245,0.587783245,0.587783245,1.143758964,0.587783245,1.143758964,0.89426352,1.032060587,0.829856613,0.995200608,0.865865379,0.928783153,0.587783245,0.587783245,0.587783245,1.19073084,0.587783245,0.587783245,0.960880911,0.587783245,0.587783245,0.587783245,0.587783245,1.085074841
Q13630,0.644033685,0.427304791,0.865865379,0.829856613,0.427304791,0.928783153,0.715777566,0.427304791,0.616996063,0.801933518,0.587783245,0.960880911,0.678762599,0.522520214,0.995200608,0.558242735,1.032060587,1.085074841,0.746709502,0.427304791,1.120129404,1.167388523,0.89426352,1.19073084
Q16836,1.032060587,0.486017939,0.829856613,0.746709502,1.19073084,0.455244722,1.167388523,0.522520214,0.960880911,0.715777566,0.89426352,0.370919238,0.995200608,0.558242735,0.865865379,0.587783245,1.120129404,0.616996063,1.085074841,0.644033685,0.928783153,0.678762599,0.801933518,0.370919238
Q9Y333,0.678762599,1.085074841,0.486017939,1.167388523,0.39936486,0.89426352,0.558242735,1.120129404,0.587783245,0.960880911,0.995200608,0.928783153,0.39936486,1.032060587,0.715777566,1.19073084,0.39936486,0.801933518,0.616996063,0.746709502,0.522520214,0.829856613,0.644033685,0.865865379
P49748,0.928783153,0.995200608,0.746709502,0.587783245,0.89426352,0.522520214,0.960880911,0.616996063,1.120129404,0.678762599,0.865865379,0.558242735,0.829856613,1.085074841,0.715777566,0.455244722,0.801933518,0.342473616,1.167388523,0.644033685,1.19073084,0.486017939,1.032060587,0.39936486
P01764,0.587783245,0.960880911,0.715777566,0.455244722,0.455244722,1.19073084,0.558242735,1.120129404,0.644033685,1.032060587,0.865865379,0.89426352,0.455244722,0.928783153,0.746709502,0.455244722,0.455244722,1.167388523,0.616996063,0.995200608,0.678762599,1.085074841,0.801933518,0.829856613
P09210,0.928783153,0.865865379,0.715777566,0.540381474,1.19073084,0.540381474,1.102602122,0.540381474,0.801933518,0.540381474,0.995200608,0.540381474,1.032060587,0.540381474,0.746709502,0.540381474,1.167388523,0.540381474,1.102602122,0.89426352,0.829856613,0.540381474,0.960880911,0.540381474
O60749,0.829856613,0.522520214,1.167388523,0.39936486,0.486017939,1.032060587,0.644033685,0.731243534,0.89426352,0.960880911,0.801933518,0.995200608,0.928783153,0.558242735,1.19073084,0.342473616,0.865865379,1.085074841,0.731243534,1.120129404,0.587783245,0.616996063,0.455244722,0.678762599
O00476,0.587783245,0.587783245,0.89426352,0.587783245,1.085074841,0.587783245,1.120129404,0.587783245,1.032060587,0.587783245,0.865865379,0.587783245,0.960880911,0.587783245,0.928783153,0.587783245,0.995200608,0.587783245,1.19073084,0.587783245,1.167388523,0.587783245,0.829856613,0.587783245
Q06323,0.455244722,0.88006445,0.746709502,1.102602122,0.342473616,1.102602122,0.486017939,0.928783153,0.558242735,0.97804076,0.616996063,0.88006445,0.644033685,0.801933518,0.715777566,1.19073084,0.39936486,1.167388523,0.522520214,0.97804076,0.587783245,1.032060587,0.678762599,0.829856613
P14543,0.89426352,1.120129404,0.865865379,0.587783245,0.644033685,1.19073084,0.39936486,1.032060587,0.558242735,0.995200608,0.616996063,0.829856613,0.801933518,1.167388523,0.715777566,0.342473616,0.746709502,1.085074841,0.486017939,0.960880911,0.678762599,0.928783153,0.455244722,0.522520214
P61225,0.715777566,0.715777566,0.715777566,1.167388523,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.120129404,0.715777566,0.715777566,0.715777566,1.19073084,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566
P16278,0.715777566,0.504269076,0.644033685,1.120129404,1.032060587,0.504269076,1.167388523,0.504269076,1.085074841,0.504269076,1.19073084,0.746709502,0.960880911,0.504269076,0.678762599,0.829856613,0.995200608,0.504269076,0.89426352,0.504269076,0.801933518,0.504269076,0.928783153,0.865865379
Q8N6T3,0.697270083,0.697270083,1.120129404,1.167388523,0.697270083,0.697270083,0.697270083,0.697270083,1.085074841,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,1.19073084,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083
Q5XKE5,0.616996063,1.120129404,0.928783153,0.370919238,0.558242735,0.715777566,0.644033685,1.032060587,0.829856613,0.486017939,0.995200608,0.960880911,0.587783245,1.19073084,0.801933518,0.370919238,0.522520214,0.746709502,0.678762599,1.120129404,0.865865379,0.455244722,1.120129404,0.89426352
Q9UMS0,1.167388523,0.540381474,0.847860996,0.540381474,1.085074841,0.540381474,1.120129404,0.540381474,0.89426352,0.540381474,1.19073084,0.715777566,0.928783153,0.540381474,0.847860996,0.746709502,1.032060587,0.540381474,0.995200608,0.540381474,0.801933518,0.540381474,0.960880911,0.540381474
P07602,0.847860996,0.370919238,0.715777566,1.167388523,0.847860996,0.89426352,1.085074841,0.960880911,0.587783245,0.558242735,0.995200608,1.120129404,0.801933518,0.370919238,0.746709502,1.19073084,0.928783153,0.678762599,0.616996063,0.486017939,0.455244722,0.644033685,0.522520214,1.032060587
P62273,0.715777566,0.715777566,0.715777566,1.167388523,0.715777566,0.715777566,0.715777566,0.715777566,1.120129404,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.19073084,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566
P55084,0.801933518,0.455244722,0.89426352,0.39936486,1.120129404,0.558242735,1.179059682,0.746709502,0.944832032,0.587783245,0.995200608,0.616996063,0.829856613,0.342473616,0.865865379,0.486017939,1.085074841,0.522520214,1.179059682,0.715777566,1.032060587,0.678762599,0.944832032,0.644033685
P18827,1.120129404,0.57301299,1.19073084,0.57301299,0.995200608,0.57301299,0.928783153,0.57301299,0.801933518,0.57301299,0.89426352,0.57301299,1.085074841,0.57301299,1.167388523,0.57301299,1.032060587,0.57301299,0.865865379,0.57301299,0.829856613,0.57301299,0.960880911,0.57301299
Q9P2E9,0.342473616,0.865865379,0.558242735,1.167388523,1.120129404,0.746709502,0.486017939,0.644033685,0.995200608,0.829856613,0.522520214,1.085074841,0.39936486,0.89426352,0.616996063,1.19073084,0.455244722,0.801933518,0.928783153,0.715777566,0.960880911,0.587783245,0.678762599,1.032060587
Q9HAC7,0.995200608,0.587783245,0.928783153,0.587783245,1.167388523,0.587783245,0.89426352,0.587783245,1.032060587,0.587783245,0.829856613,0.587783245,1.120129404,0.587783245,0.865865379,0.587783245,1.19073084,0.587783245,0.587783245,0.587783245,1.085074841,0.587783245,0.960880911,0.587783245
P35527,0.715777566,0.801933518,1.179059682,1.179059682,0.960880911,0.995200608,0.455244722,0.678762599,0.89426352,0.587783245,0.39936486,0.342473616,0.746709502,0.829856613,1.120129404,1.032060587,1.085074841,0.928783153,0.522520214,0.644033685,0.865865379,0.616996063,0.558242735,0.486017939
P13639,0.342473616,0.801933518,0.644033685,1.120129404,0.616996063,0.960880911,0.587783245,0.865865379,0.746709502,0.995200608,0.522520214,1.19073084,0.39936486,0.829856613,0.678762599,1.085074841,0.558242735,0.89426352,0.47063133,1.032060587,0.715777566,0.928783153,0.47063133,1.167388523
Q14244,0.644033685,0.928783153,0.616996063,1.143758964,0.587783245,1.085074841,0.455244722,0.829856613,0.522520214,1.013630597,0.678762599,0.865865379,0.746709502,0.960880911,0.558242735,1.19073084,0.486017939,1.143758964,0.39936486,0.801933518,0.342473616,1.013630597,0.715777566,0.89426352
Q14766,1.032060587,0.661398142,0.661398142,1.085074841,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,0.995200608,0.661398142,0.661398142,0.661398142,0.661398142,1.143758964,0.661398142,1.19073084,0.661398142,0.661398142,0.661398142,0.661398142,1.143758964,0.661398142
A6NJG2,0.715777566,0.715777566,1.167388523,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.19073084,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.120129404,0.715777566,0.715777566
P55058,0.697270083,0.697270083,1.085074841,1.19073084,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,1.120129404,1.167388523,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083
P46781,0.455244722,0.865865379,0.678762599,1.085074841,0.558242735,1.032060587,0.616996063,0.995200608,0.89426352,0.746709502,0.455244722,1.167388523,0.455244722,0.829856613,0.801933518,1.120129404,0.587783245,0.960880911,0.715777566,0.928783153,0.455244722,0.644033685,0.455244722,1.19073084
P49789,1.167388523,0.587783245,0.960880911,0.587783245,0.89426352,0.587783245,1.19073084,0.587783245,0.587783245,0.587783245,0.928783153,0.587783245,1.120129404,0.587783245,1.032060587,0.587783245,1.085074841,0.587783245,0.995200608,0.587783245,0.865865379,0.587783245,0.829856613,0.587783245
Q14444,0.558242735,0.960880911,0.522520214,1.120129404,0.678762599,0.801933518,0.342473616,0.829856613,0.455244722,0.89426352,0.39936486,1.085074841,0.486017939,0.928783153,0.644033685,1.167388523,0.616996063,0.995200608,0.746709502,0.865865379,0.715777566,1.032060587,0.587783245,1.19073084
Q8NFW8,0.558242735,0.995200608,0.486017939,0.865865379,0.644033685,0.928783153,0.522520214,0.960880911,0.455244722,1.120129404,0.370919238,0.746709502,0.587783245,1.167388523,0.616996063,1.032060587,0.801933518,1.085074841,0.829856613,0.89426352,0.697270083,1.19073084,0.697270083,0.370919238
Q99684,0.602389654,0.602389654,1.085074841,0.602389654,0.602389654,0.602389654,0.89426352,0.602389654,0.960880911,1.120129404,0.602389654,0.602389654,0.602389654,0.602389654,1.19073084,0.602389654,0.602389654,0.865865379,0.602389654,0.928783153,1.032060587,1.167388523,0.995200608,0.602389654
P24844,0.928783153,0.995200608,0.57301299,0.57301299,0.960880911,1.167388523,0.801933518,0.57301299,0.57301299,0.57301299,0.89426352,1.032060587,0.829856613,1.19073084,0.57301299,0.865865379,0.57301299,1.120129404,0.57301299,0.57301299,0.57301299,0.57301299,0.57301299,1.085074841
Q9GZM7,1.085074841,0.587783245,0.829856613,0.370919238,0.911523337,0.616996063,1.120129404,0.455244722,1.19073084,0.644033685,0.911523337,0.801933518,1.032060587,0.522520214,0.995200608,0.370919238,0.960880911,0.558242735,0.865865379,0.486017939,1.167388523,0.678762599,0.715777566,0.746709502
Q92820,0.960880911,0.522520214,0.801933518,0.616996063,0.89426352,0.39936486,1.120129404,0.486017939,1.032060587,0.678762599,1.167388523,0.746709502,0.995200608,0.644033685,0.829856613,0.587783245,0.865865379,0.39936486,1.19073084,0.558242735,0.928783153,0.39936486,1.085074841,0.715777566
Q9UHB6,0.630514874,1.085074841,0.630514874,0.630514874,0.630514874,0.630514874,0.630514874,0.995200608,0.928783153,1.032060587,0.960880911,0.630514874,0.630514874,1.120129404,0.630514874,0.630514874,0.630514874,0.630514874,1.167388523,0.630514874,1.19073084,0.630514874,0.630514874,0.630514874
P51398,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.120129404,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.167388523,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.19073084,0.715777566
Q9H9B4,0.928783153,0.455244722,0.960880911,0.558242735,1.19073084,0.342473616,1.120129404,0.801933518,0.995200608,0.644033685,0.829856613,0.486017939,0.865865379,0.616996063,0.89426352,0.522520214,1.167388523,0.587783245,1.032060587,0.715777566,1.085074841,0.678762599,0.746709502,0.39936486
Q9Y512,0.697270083,0.697270083,1.19073084,0.697270083,0.697270083,0.697270083,1.167388523,0.697270083,1.085074841,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,1.120129404,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083
Q99963,0.865865379,1.167388523,0.928783153,0.587783245,0.587783245,0.89426352,0.587783245,0.960880911,0.829856613,1.085074841,0.587783245,0.587783245,0.587783245,1.19073084,0.995200608,0.587783245,0.587783245,0.587783245,0.587783245,1.032060587,0.587783245,1.120129404,0.587783245,0.587783245
P10636,0.644033685,0.504269076,0.678762599,0.504269076,0.960880911,0.995200608,0.801933518,1.19073084,0.504269076,1.032060587,0.504269076,0.504269076,0.715777566,0.504269076,0.746709502,0.504269076,0.928783153,1.102602122,0.829856613,1.167388523,0.865865379,1.102602122,0.504269076,0.89426352
P55263,0.678762599,0.678762599,1.032060587,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,1.120129404,0.678762599,1.085074841,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,1.19073084,1.167388523
P16930,1.032060587,1.167388523,0.801933518,0.486017939,0.865865379,0.522520214,0.995200608,0.678762599,0.960880911,0.644033685,0.616996063,0.342473616,1.120129404,1.19073084,0.829856613,0.558242735,0.928783153,0.39936486,1.085074841,0.746709502,0.89426352,0.587783245,0.715777566,0.455244722
P08236,0.960880911,0.587783245,0.587783245,0.587783245,0.829856613,0.587783245,1.19073084,0.587783245,0.995200608,0.587783245,1.120129404,0.587783245,0.928783153,0.587783245,0.587783245,0.89426352,0.865865379,0.587783245,1.085074841,0.587783245,1.032060587,0.587783245,1.167388523,0.587783245
P06396,0.865865379,1.085074841,0.630514874,0.829856613,0.455244722,1.167388523,0.522520214,0.587783245,0.678762599,1.032060587,0.342473616,0.928783153,0.89426352,1.120129404,0.630514874,0.715777566,0.558242735,1.19073084,0.486017939,0.801933518,0.746709502,0.995200608,0.39936486,0.960880911
Q15418,0.697270083,0.697270083,1.19073084,0.697270083,0.697270083,0.697270083,1.085074841,0.697270083,1.167388523,0.697270083,1.120129404,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083
P21291,1.085074841,1.167388523,1.032060587,0.342473616,0.715777566,0.455244722,0.587783245,0.522520214,0.960880911,0.558242735,0.89426352,1.120129404,0.829856613,1.19073084,0.995200608,0.39936486,0.801933518,0.486017939,0.746709502,0.644033685,0.616996063,0.678762599,0.865865379,0.928783153
O15212,0.616996063,1.032060587,0.644033685,1.167388523,0.558242735,0.801933518,0.928783153,0.995200608,0.455244722,1.085074841,0.746709502,0.678762599,0.587783245,0.370919238,0.829856613,1.19073084,0.486017939,0.370919238,0.89426352,0.960880911,0.522520214,1.120129404,0.715777566,0.865865379
P45974,0.865865379,0.995200608,0.616996063,1.167388523,0.644033685,0.746709502,0.522520214,0.801933518,0.486017939,1.058567714,0.455244722,0.960880911,0.928783153,1.058567714,0.342473616,1.19073084,0.678762599,1.120129404,0.558242735,0.829856613,0.587783245,0.89426352,0.39936486,0.715777566
P53990,0.616996063,1.120129404,0.587783245,0.960880911,0.995200608,0.829856613,0.558242735,1.032060587,0.455244722,0.370919238,0.746709502,0.865865379,0.715777566,1.167388523,0.486017939,0.644033685,0.522520214,1.19073084,0.678762599,0.89426352,0.370919238,1.085074841,0.801933518,0.928783153
P34932,0.486017939,0.88006445,0.558242735,0.88006445,0.715777566,1.120129404,0.602389654,0.801933518,0.960880911,1.19073084,0.39936486,0.995200608,0.522520214,0.928783153,1.167388523,1.085074841,0.829856613,0.455244722,0.644033685,0.746709502,0.678762599,0.602389654,0.342473616,1.032060587
O43324,0.678762599,0.678762599,0.678762599,1.120129404,0.678762599,0.678762599,0.678762599,0.678762599,1.19073084,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,1.032060587,0.678762599,1.167388523,0.678762599,1.085074841
Q03154,1.032060587,0.522520214,0.829856613,0.342473616,0.960880911,0.616996063,1.102602122,0.678762599,0.88006445,0.455244722,1.102602122,0.715777566,0.88006445,0.558242735,0.801933518,0.39936486,0.960880911,0.587783245,1.179059682,0.644033685,0.960880911,0.486017939,1.179059682,0.746709502
P13473,0.616996063,1.19073084,0.644033685,1.120129404,0.829856613,1.085074841,0.928783153,0.865865379,0.801933518,0.746709502,0.678762599,1.032060587,0.587783245,1.167388523,0.455244722,0.995200608,0.960880911,0.455244722,0.89426352,0.455244722,0.715777566,0.455244722,0.558242735,0.455244722
Q9NRL2,0.455244722,1.085074841,0.865865379,0.370919238,0.587783245,0.678762599,0.644033685,1.120129404,0.829856613,0.522520214,0.995200608,0.77432151,0.486017939,1.19073084,0.911523337,0.370919238,0.616996063,0.77432151,0.715777566,1.167388523,0.911523337,0.558242735,1.032060587,0.960880911
P55290,0.630514874,0.960880911,0.630514874,0.630514874,0.630514874,0.995200608,0.630514874,0.928783153,0.630514874,1.19073084,0.630514874,0.630514874,0.630514874,1.085074841,0.630514874,0.630514874,0.630514874,1.120129404,0.630514874,1.032060587,0.630514874,1.167388523,0.630514874,0.630514874
P00734,0.715777566,1.167388523,0.960880911,0.455244722,0.829856613,0.995200608,0.342473616,0.89426352,0.57301299,1.032060587,0.865865379,0.522520214,0.57301299,1.19073084,0.928783153,0.39936486,0.644033685,1.085074841,0.678762599,0.801933518,0.616996063,1.120129404,0.486017939,0.746709502
Q15006,0.540381474,0.540381474,0.829856613,1.167388523,0.89426352,0.540381474,0.801933518,0.540381474,0.715777566,0.540381474,0.746709502,1.032060587,0.540381474,0.540381474,0.960880911,1.19073084,0.995200608,0.540381474,1.085074841,0.540381474,0.865865379,0.540381474,0.928783153,1.120129404
Q9H845,0.746709502,1.167388523,0.522520214,0.558242735,0.89426352,0.39936486,1.085074841,0.715777566,0.801933518,0.960880911,0.847860996,0.587783245,0.847860996,1.19073084,1.032060587,1.120129404,0.995200608,0.39936486,0.678762599,0.616996063,0.644033685,0.39936486,0.486017939,0.928783153
Q02218,0.829856613,0.644033685,0.89426352,0.522520214,1.19073084,0.558242735,1.058567714,0.746709502,1.058567714,0.715777566,0.928783153,0.455244722,0.801933518,0.616996063,0.865865379,0.342473616,1.167388523,0.486017939,0.995200608,0.587783245,1.120129404,0.678762599,0.960880911,0.39936486
P29590,0.678762599,0.960880911,0.746709502,1.19073084,0.486017939,1.120129404,0.486017939,0.801933518,0.486017939,0.928783153,0.616996063,0.829856613,0.715777566,0.89426352,0.486017939,1.167388523,0.486017939,1.085074841,0.486017939,0.865865379,0.644033685,1.032060587,0.486017939,0.995200608
Q9UJS0,0.644033685,0.558242735,0.960880911,1.167388523,1.032060587,0.455244722,0.829856613,0.522520214,0.865865379,0.486017939,0.746709502,1.120129404,0.678762599,0.616996063,1.085074841,0.587783245,0.928783153,0.370919238,0.89426352,0.715777566,0.995200608,0.370919238,0.801933518,1.19073084
Q03252,0.928783153,0.678762599,0.715777566,0.558242735,0.455244722,1.102602122,0.829856613,1.19073084,0.746709502,1.167388523,0.865865379,0.342473616,0.960880911,0.644033685,0.522520214,0.616996063,0.39936486,0.995200608,0.486017939,1.102602122,0.801933518,1.032060587,0.89426352,0.587783245
P09661,0.504269076,0.928783153,0.89426352,1.167388523,1.032060587,0.715777566,0.801933518,0.995200608,0.644033685,0.504269076,0.678762599,0.960880911,0.865865379,0.504269076,0.504269076,1.19073084,1.085074841,0.801933518,0.504269076,0.504269076,0.801933518,0.504269076,0.504269076,1.120129404
P61981,0.616996063,1.120129404,0.644033685,1.19073084,0.342473616,0.865865379,0.455244722,0.829856613,0.746709502,0.960880911,0.558242735,0.995200608,0.522520214,1.085074841,0.715777566,1.167388523,0.486017939,0.89426352,0.678762599,0.801933518,0.587783245,1.032060587,0.39936486,0.928783153
P08727,0.995200608,1.167388523,0.829856613,0.486017939,0.960880911,0.678762599,0.89426352,0.486017939,1.032060587,0.486017939,1.120129404,0.616996063,0.865865379,1.19073084,0.746709502,0.486017939,0.801933518,0.486017939,0.715777566,0.486017939,0.928783153,0.486017939,1.085074841,0.644033685
O00469,0.616996063,0.995200608,0.616996063,1.120129404,0.616996063,0.928783153,0.616996063,0.89426352,0.616996063,0.960880911,0.616996063,1.19073084,0.616996063,1.032060587,0.616996063,1.085074841,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063,1.167388523
Q13057,0.928783153,0.829856613,0.522520214,0.455244722,1.085074841,0.678762599,0.715777566,0.89426352,0.616996063,1.19073084,0.746709502,0.801933518,0.486017939,0.865865379,1.167388523,0.342473616,0.960880911,0.644033685,0.995200608,0.558242735,1.032060587,1.120129404,0.587783245,0.39936486
P19801,1.19073084,0.829856613,0.995200608,0.486017939,0.928783153,0.678762599,1.085074841,0.801933518,0.715777566,0.486017939,0.865865379,0.486017939,1.167388523,0.644033685,1.032060587,0.486017939,0.960880911,0.486017939,1.120129404,0.746709502,0.616996063,0.486017939,0.89426352,0.486017939
P48751,0.602389654,1.032060587,0.602389654,1.167388523,0.602389654,0.928783153,0.602389654,0.865865379,0.602389654,0.960880911,0.602389654,1.120129404,0.602389654,1.085074841,0.602389654,1.19073084,0.602389654,0.602389654,0.602389654,0.602389654,0.602389654,0.89426352,0.602389654,0.995200608
O43491,0.829856613,1.032060587,0.522520214,1.167388523,0.522520214,0.928783153,0.715777566,0.522520214,0.522520214,1.085074841,0.678762599,0.995200608,0.960880911,0.522520214,0.746709502,0.522520214,0.522520214,1.19073084,0.865865379,0.522520214,0.89426352,0.522520214,0.801933518,1.120129404
O15540,0.630514874,0.960880911,0.630514874,1.102602122,0.630514874,0.630514874,0.630514874,0.928783153,0.630514874,1.032060587,0.630514874,0.630514874,0.630514874,0.995200608,0.630514874,1.19073084,0.630514874,0.630514874,0.630514874,1.102602122,0.630514874,1.167388523,0.630514874,0.630514874
Q8TCD5,0.801933518,1.120129404,0.486017939,0.558242735,0.89426352,1.085074841,0.455244722,0.829856613,0.522520214,1.19073084,0.928783153,0.630514874,0.630514874,1.167388523,0.746709502,0.715777566,0.960880911,0.995200608,0.342473616,0.587783245,0.39936486,1.032060587,0.865865379,0.678762599
Q8WTX9,0.89426352,0.57301299,1.19073084,0.57301299,1.167388523,0.57301299,1.013630597,0.57301299,0.960880911,0.57301299,0.865865379,0.57301299,1.013630597,0.57301299,1.120129404,0.57301299,1.085074841,0.57301299,0.928783153,0.57301299,0.829856613,0.57301299,0.801933518,0.57301299
Q14315,0.678762599,0.960880911,0.455244722,1.013630597,0.522520214,0.715777566,0.342473616,0.89426352,0.829856613,1.013630597,0.644033685,1.19073084,0.616996063,0.928783153,0.558242735,1.085074841,0.486017939,0.801933518,0.39936486,0.865865379,0.746709502,1.120129404,0.587783245,1.167388523
Q9ULV4,0.616996063,0.995200608,0.455244722,1.167388523,0.522520214,1.120129404,0.342473616,0.865865379,0.644033685,0.801933518,0.587783245,0.89426352,0.678762599,0.960880911,0.486017939,1.19073084,0.746709502,1.085074841,0.39936486,0.928783153,0.558242735,1.032060587,0.715777566,0.829856613
Q9BTT0,0.504269076,0.504269076,0.644033685,1.143758964,0.801933518,1.085074841,0.746709502,0.995200608,0.865865379,0.678762599,0.89426352,0.504269076,0.504269076,0.504269076,0.504269076,0.504269076,0.829856613,0.960880911,0.928783153,1.143758964,0.715777566,0.504269076,1.032060587,1.19073084
P00736,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.167388523,0.715777566,0.715777566,0.715777566,1.19073084,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.120129404
P04264,0.801933518,0.89426352,1.120129404,0.928783153,1.19073084,0.995200608,0.455244722,0.616996063,0.865865379,0.644033685,0.558242735,0.342473616,0.715777566,0.829856613,1.085074841,0.746709502,1.167388523,1.032060587,0.486017939,0.522520214,0.960880911,0.678762599,0.587783245,0.39936486
Q93052,0.455244722,0.960880911,0.587783245,0.865865379,0.342473616,0.522520214,0.39936486,0.89426352,0.746709502,1.085074841,0.558242735,1.19073084,0.630514874,0.829856613,0.715777566,0.630514874,0.678762599,1.032060587,0.928783153,0.995200608,0.486017939,1.167388523,0.801933518,1.120129404
O43570,0.960880911,0.89426352,1.032060587,1.085074841,1.167388523,0.558242735,0.746709502,0.558242735,0.558242735,0.558242735,0.829856613,0.558242735,0.865865379,0.928783153,1.120129404,1.19073084,0.995200608,0.558242735,0.558242735,0.558242735,0.558242735,0.558242735,0.801933518,0.558242735
P20962,0.644033685,0.928783153,0.342473616,0.815895066,0.455244722,1.167388523,0.616996063,1.085074841,0.486017939,0.995200608,0.587783245,0.746709502,0.715777566,0.960880911,0.39936486,0.815895066,0.522520214,1.19073084,0.865865379,1.120129404,0.558242735,1.032060587,0.678762599,0.89426352
